"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2018-07-01","true","158","B01NGT7OG5","5","I have used this product for years. It works!!!",,,"","It works!!!","https://www.amazon.com/gp/customer-reviews/RBNNZLF4PNLCQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on July 1, 2018",""
"United States",,"2019-05-13","true","159","B01NGT7OG5","5","Good tooth paste,",,,"","If I don’t use this my teeth hurt, I have no dental insurance","https://www.amazon.com/gp/customer-reviews/R2RNA5F7146K3Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on May 13, 2019",""
"United States",,"2019-08-24","true","160","B01NGT7OG5","3","This one isn’t as great for sensitivity a the other varieties",,,"","Not as good as others","https://www.amazon.com/gp/customer-reviews/R1W1F6CLNQF27Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on August 24, 2019",""
"United States",,"2019-03-12","true","111","B01NGT7OG5","4","Nice product little late, but overal ok",,,"","Good for sensitive teeth’s","https://www.amazon.com/gp/customer-reviews/R17XFB2L2N4U1H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on March 12, 2019",""
"United States",,"2018-02-11","true","112","B01NGT7OG5","5","My husband has very sensitive teeth but we could not find a good toothpaste that cleaned really well and tastes great till now.  He is so happy we found this toothpaste.",,,"","Tastes great","https://www.amazon.com/gp/customer-reviews/R3QK1JDU349HET/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on February 11, 2018",""
"United States",,"2019-06-18","true","113","B01NGT7OG5","4","Love the taste.",,,"","It works great.","https://www.amazon.com/gp/customer-reviews/R298TIC5MYFFG9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on June 18, 2019",""
"United States",,"2020-07-26","true","114","B01NGT7OG5","5","Favorite and work’s fabulously",,,"","Works","https://www.amazon.com/gp/customer-reviews/R1TECZ7RD5QWXK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on July 26, 2020",""
"United States",,"2019-12-12","true","115","B01NGT7OG5","5","My go-to toothpaste for now. Comforting and does the cleaning job well.",,,"","Does the job well. Happy smile.","https://www.amazon.com/gp/customer-reviews/R1I0KQN71BWQQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on December 12, 2019",""
"United States",,"2019-10-18","true","116","B01NGT7OG5","5","My favorite toothpaste. Recommended by my dentist. I've been using it ever sense.",,,"","My favorite toothpaste!","https://www.amazon.com/gp/customer-reviews/R3HYVX65IJWBYG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on October 18, 2019",""
"United States",,"2018-03-12","true","117","B01NGT7OG5","5","Takes away my sensitivity, what more can I ask for? As a dentist, I highly recommend this toothpaste and I cannot imagine myself using any other toothpaste for sensitivity.",,,"","Best toothpaste!","https://www.amazon.com/gp/customer-reviews/R7230VWJZG8RF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on March 12, 2018",""
"United States",,"2020-09-26","true","118","B01NGT7OG5","5","Ok",,,"","Ok","https://www.amazon.com/gp/customer-reviews/R26MKSHKUVEC98/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on September 26, 2020",""
"United States",,"2018-01-16","true","119","B01NGT7OG5","4","my husband uses this and the one with mint only and he loves it",,,"","Four Stars","https://www.amazon.com/gp/customer-reviews/R3PJGE13V771Y0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on January 16, 2018",""
"United States",,"2019-03-17","true","120","B01NGT7OG5","5","Great toothpaste it is wonderful as expected wonderful toothpaste would buy again I have no deslike",,,"","Great product","https://www.amazon.com/gp/customer-reviews/R3DY64FX9XUZ59/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B01NGT7OG5","Reviewed in the United States on March 17, 2019",""
