"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States","🇺🇸","2019-12-31","true","358","B0762PS6DN","5","Helps to avoid pain",,,,,,"","Sensitive teeth need this","https://www.amazon.com/gp/customer-reviews/R2F6BXT05FHG3U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on December 31, 2019",""
"United States","🇺🇸","2018-10-26","true","359","B0762PS6DN","5","This does help with tooth sensitivity.  The flavor is good.",,,,,,"","Works!","https://www.amazon.com/gp/customer-reviews/RH56TWHECZWHY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on October 26, 2018",""
"United States","🇺🇸","2018-08-16","true","360","B0762PS6DN","5","I like the thickness and the taste. My mouth feels fresh and clean.",,,,,,"","Keeping a  Clean Fresh Smile","https://www.amazon.com/gp/customer-reviews/R7DJKP2NAZ0FJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on August 16, 2018",""
"United States","🇺🇸","2021-03-06","true","521","B0762PS6DN","1","The tubes ripped open:(( the seams of the actual tubes of toothpaste ripped  open. :(",,,,,,"","Broken :((","https://www.amazon.com/gp/customer-reviews/R24MV1AOGA6TOV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 6, 2021",""
"United States","🇺🇸","2020-08-14","true","522","B0762PS6DN","1","Scam. Only sent one tube of tooth paste when photo shows four and the description says 3 tubes of toothpaste.",,,,,,"","Scam","https://www.amazon.com/gp/customer-reviews/R17GV894I3IDDA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on August 14, 2020",""
"United States","🇺🇸","2020-11-21","true","523","B0762PS6DN","1","I ordered and paid for three pack, just to receive one tube of toothpaste that was damaged.",,,,,,"","Did not receive full order of 3 pack","https://www.amazon.com/gp/customer-reviews/R296NGAAO8HEWR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on November 21, 2020",""
"United States","🇺🇸","2021-03-03","true","524","B0762PS6DN","1","Do not recommend. Packaging broke open on two of the tubes of toothpaste so far.","https://images-na.ssl-images-amazon.com/images/I/71u-H9jHonL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/81R-yBypNEL._SY88.jpg",,,,"","Not recommended","https://www.amazon.com/gp/customer-reviews/R13BYNULDSWZSD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 3, 2021",""
"United States","🇺🇸","2020-02-19","true","525","B0762PS6DN","1","I only received 1 tube instead of 3.15$ for one tube of toothpaste is ridiculously expensive.",,,,,,"7 people found this helpful","Not what I expected","https://www.amazon.com/gp/customer-reviews/R21ER0J4S5YNZA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on February 19, 2020",""
"United States","🇺🇸","2021-03-28","true","526","B0762PS6DN","1","Every single tube split open along the side and was unusable.",,,,,,"","Every tube broke at the seam.....","https://www.amazon.com/gp/customer-reviews/R1HY6XXCQU9VZZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 28, 2021",""
"United States","🇺🇸","2020-01-16","true","527","B0762PS6DN","1","I got only one toothpaste for an advertised price of 3.$10 for one pack is super costly..Asking for a return/replacement",,,,,,"One person found this helpful","Got only one for an advertised pack of 3","https://www.amazon.com/gp/customer-reviews/R371RMKCARCHYR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on January 16, 2020",""
"United States","🇺🇸","2020-07-12","true","528","B0762PS6DN","1","This is not a three pack!  Only one, single, one arrived.  Beware!  False advertising!!",,,,,,"","Beware! Not a 3 pack, only a one pack!!","https://www.amazon.com/gp/customer-reviews/REP83GPTJ2EQR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on July 12, 2020",""
"United States","🇺🇸","2020-01-28","true","529","B0762PS6DN","1","Couldn't believe how bad this toothpaste tasted compared to other sensodyne. Don't buy this one. I had to throw it out",,,,,,"One person found this helpful","Tasted Terrible. Get a Different One","https://www.amazon.com/gp/customer-reviews/R2KBWROXTVJV5A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on January 28, 2020",""
"United States","🇺🇸","2020-06-05","true","530","B0762PS6DN","1","Says pack of 3 and I only received 1 tube for this price.  Need this fixed ASAP!",,,,,,"","Missing items","https://www.amazon.com/gp/customer-reviews/R1QXQ4EI3CMIFB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on June 5, 2020",""
"United States","🇺🇸","2019-11-21","true","661","B0762PS6DN","5","I love the favor and freshness, of  Sensodyne Pronamel Toothpaste. When I brush my teeth I feel that my teeth are clean . will defiantly tell my friends and family about Sensodyne Pronamel toothpaste.",,,,,,"","tooth paste","https://www.amazon.com/gp/customer-reviews/R27RBJX10JT3W0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on November 21, 2019",""
"United States","🇺🇸","2019-03-19","true","662","B0762PS6DN","5","Cleans teeth",,,,,,"","Cleans","https://www.amazon.com/gp/customer-reviews/R3SUS9UWYJXQKN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 19, 2019",""
"United States","🇺🇸","2019-08-12","true","663","B0762PS6DN","5","Great product. Arrived in great condition. After using it I've noticed a difference in my teeth.",,,,,,"","Brighter stronger teeth","https://www.amazon.com/gp/customer-reviews/R3DO19S1WJTPY3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on August 12, 2019",""
"United States","🇺🇸","2020-05-04","true","664","B0762PS6DN","5","I bought 3 of these because I was having a sensitive tooth. However the sensitivity went away after only using bottle. I guess I'll save the other 2 in case it comes back.  Overall works very well.",,,,,,"","Only needed one tube","https://www.amazon.com/gp/customer-reviews/R1Z2KK1JKTNCTG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on May 4, 2020",""
"Mexico","🇲🇽","2021-11-11","true","665","B0762PS6DN","5","Justo lo que pedí y el precio adecuado. Quedé satisfecho por el artículo y el tiempo de entrega.",,,,,,"","Lo que se pide es lo que envían",,"Reviewed in Mexico 🇲🇽 on November 11, 2021",""
"Mexico","🇲🇽","2019-05-23","true","666","B0762PS6DN","4","Es mejor que los otras presentaciones de Sensodyne disponibles en el mercado mexicano. No considero que en realidad tenga una función reparadora de esmalte, al menos no he visto resultados favorables en mi caso.",,,,,,"","Desempeño regular",,"Reviewed in Mexico 🇲🇽 on May 23, 2019",""
"Singapore","🇸🇬","2020-08-30","true","667","B0762PS6DN","5","Great toothpaste product. We have been using these products and like them very much",,,,,,"","Effectiveness of the product",,"Reviewed in Singapore 🇸🇬 on August 30, 2020",""
"Mexico","🇲🇽","2019-07-28","true","668","B0762PS6DN","5","Es la única pasta de dientes que realmente te ayuda a recuperar tu enamel.",,,,,,"","Eficaz",,"Reviewed in Mexico 🇲🇽 on July 28, 2019",""
"Mexico","🇲🇽","2019-03-28","true","669","B0762PS6DN","5","Buena pasta, cara pero sirve bien",,,,,,"","Pasta",,"Reviewed in Mexico 🇲🇽 on March 28, 2019",""
"Singapore","🇸🇬","2021-03-06","true","670","B0762PS6DN","1","This is the first time it has happened that all the 3 toothpaste tubes started opening up. So now I do not squeeze the paste out, rather I just use my brush to slather some. Unsure why this time quality of tube was bad.",,,,,,"","Toothpaste tube alignment opened",,"Reviewed in Singapore 🇸🇬 on March 6, 2021",""
"United States",,"2022-07-23","true","611","B0762PS6DN","5","We like this one",,,,,,"","We use this toothpaste good for us","https://www.amazon.com/gp/customer-reviews/R15PFMSVN9JGBY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 23, 2022",""
"United States",,"2020-06-19","true","612","B0762PS6DN","1","I've been using Sensodyne for a long time and I've been always satisfied with the quality of this brand, however, this t time that I purchased this specific has faulty tubes and the pop open from the side and I had to throw them away. This happened to all of them. I can't even return them. I'm extremely disappointed with this product. I wish I could give zero stars!!!","https://images-na.ssl-images-amazon.com/images/I/61uqVyI2jwL._SY88.jpg","https://images-na.ssl-images-amazon.com/images/I/71oQSvDFiJL._SY88.jpg",,,,"11 people found this helpful","The tubes tear from the side and paste became exposed","https://www.amazon.com/gp/customer-reviews/R3UZ6Y78EPP0VD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 19, 2020",""
"United States",,"2022-07-08","true","613","B0762PS6DN","5","I chose this product because it is more gentle on my teeth and gums and gives them the cleaning and protection they need. They could make the taste more pleasing, but it's tolerable.",,,,,,"","Does a very good job of cleaning my teeth.","https://www.amazon.com/gp/customer-reviews/R1I1YG62USCJB5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 8, 2022",""
"United States",,"2021-08-28","true","614","B0762PS6DN","5","Good product for the price",,,,,,"","Good product","https://www.amazon.com/gp/customer-reviews/R2FPTJMS3VLEHO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on August 28, 2021",""
"United States",,"2023-03-03","true","615","B0762PS6DN","5","Listen up, folks with sensitive teeth - I've found the toothpaste of our dreams! Sensodyne Pronamel Daily Protection Enamel Toothpaste is a game-changer. This toothpaste is gentle yet powerful enough to protect and strengthen enamel, which is crucial for those of us with sensitive teeth.One of the things I love about this toothpaste is that it's easy to use and has a great taste. It's a simple switch to incorporate into your daily routine that can make a significant impact on your overall oral health.I highly recommend Sensodyne Pronamel Daily Protection Enamel Toothpaste for anyone with sensitive teeth. It's a top-performing toothpaste that provides relief for sensitivity while also protecting and strengthening enamel. It is gentle, easy to use, and tastes great.",,,,,,"","Love this toothpaste! :^D","https://www.amazon.com/gp/customer-reviews/R2IRO99W3GNDO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on March 3, 2023",""
"United States",,"2021-10-13","true","616","B0762PS6DN","1","This toothpaste gives me a bitter after taste, I don’t recommend it. Great values though if it works for you.",,,,,,"","too much mint","https://www.amazon.com/gp/customer-reviews/R2ZN2ZM7VUK70T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on October 13, 2021",""
"United States",,"2020-11-01","true","617","B0762PS6DN","5","👍",,,,,,"","👍","https://www.amazon.com/gp/customer-reviews/R2NKPJS2OFI966/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on November 1, 2020",""
"United States",,"2023-01-12","true","618","B0762PS6DN","5","Teeth are cleaner and sensitively has decreased",,,,,,"One person found this helpful","Awesome","https://www.amazon.com/gp/customer-reviews/R2O4VPL85YQB3Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on January 12, 2023",""
"United States",,"2022-02-03","true","619","B0762PS6DN","5","It is toothpaste...",,,,,,"","Fantastic, excellent value.","https://www.amazon.com/gp/customer-reviews/R2VZNCEO1ZPZMB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on February 3, 2022",""
"United States",,"2022-11-30","true","620","B0762PS6DN","5","My wife is sensitive to toothpaste ingredients and most products are a mite too aggressive for her.This toothpaste is gentle enough to be used twice a day.",,,,,,"","My wife's favorite","https://www.amazon.com/gp/customer-reviews/RF9QVGFU4DIB0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on November 30, 2022",""
"United States","🇺🇸","2018-04-09","true","241","B0762PS6DN","5","I buy this product over and over. Just look for the best price and hit complete your order. Pronamel is my toothpaste of choice. And this time around the price was right. Thanks very much!",,,,,,"","Toothpaste of choice, right price","https://www.amazon.com/gp/customer-reviews/R27DH00SZLCGWS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on April 9, 2018",""
"United States","🇺🇸","2020-03-30","true","242","B0762PS6DN","5","We love this toothpaste and getting two in the pack saves on amount of orders.",,,,,,"","Great product.","https://www.amazon.com/gp/customer-reviews/R3OTFAS9E7RB9D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 30, 2020",""
"United States","🇺🇸","2020-01-25","true","243","B0762PS6DN","5","Was able to save about 50% compared to Walgreen's price . Favorite flavour too; expiration date is 10/20.",,,,,,"","Great product for a great price","https://www.amazon.com/gp/customer-reviews/R2IM3EQ9TDJQQV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on January 25, 2020",""
"United States","🇺🇸","2019-09-06","true","244","B0762PS6DN","5","I usually purchase this at the store. They never offer a three pack with this flavor.  I would purchase again.",,,,,,"","Great buy!","https://www.amazon.com/gp/customer-reviews/R138QL4KMTC1S8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on September 6, 2019",""
"United States","🇺🇸","2020-01-26","true","245","B0762PS6DN","5","Arrived in good condition.  Pleasant taste.  Very effective in controlling teeth sensitivity.  Repeat purchase.",,,,,,"","Desensitizing toothpaste","https://www.amazon.com/gp/customer-reviews/RCX1FS18PBKIN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on January 26, 2020",""
"United States","🇺🇸","2020-01-29","true","246","B0762PS6DN","3","Be sure to check the size.  I imagined the a normal size tube when I saw the picture, but they were slightly smaller than what I expected.",,,,,,"One person found this helpful","Slightly smaller than what I expected","https://www.amazon.com/gp/customer-reviews/R11N6YTT368DVC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on January 29, 2020",""
"United States","🇺🇸","2020-04-12","true","247","B0762PS6DN","5","I don’t feel the differences between this one And other brands.",,,,,,"","Not sure if I will get it again","https://www.amazon.com/gp/customer-reviews/R26Y2YOB471DYR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on April 12, 2020",""
"United States","🇺🇸","2018-05-03","true","248","B0762PS6DN","3","It may be too soon to know if it really does strengthen enamel and prevent cavities. I like the design of the cap and tube. It leaves my breath fresh and minty. It doesn’t whiten my teeth. I’ll keep using and update if anything changes.",,,,,,"","Expensive But May Be Worth It?","https://www.amazon.com/gp/customer-reviews/R3NKAPLRWEWISP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on May 3, 2018",""
"United States","🇺🇸","2022-09-06","true","249","B0762PS6DN","1","This product arrived a few months away from its use by date and had lost its ability to treat sensitivity. Unfortunately I didn’t try it until it was too late to return it.",,,,,,"","Worthless as no sensitivity relief","https://www.amazon.com/gp/customer-reviews/R1EXWLJ8CDJWBK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on September 6, 2022",""
"United States","🇺🇸","2020-12-28","true","250","B0762PS6DN","5","na",,,,,,"","na","https://www.amazon.com/gp/customer-reviews/R18WETFVDNBQT3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on December 28, 2020",""
"United States",,"2021-06-16","true","171","B0762PS6DN","5","does the job",,,,,,"","does the job","https://www.amazon.com/gp/customer-reviews/RYGZM2N42215A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 16, 2021",""
"United States",,"2021-10-07","true","172","B0762PS6DN","2","I don’t like the flavor but that’s a personal preference. It was my first time using this flavor so I gave them away since they can’t be returned. If you’ve already tried this flavor and like it then this is a very good purchase but for me not good at all. Again it’s a personal preference. I prefer the regular sensodyne.",,,,,,"One person found this helpful","Bad Taste","https://www.amazon.com/gp/customer-reviews/R17VA3PT843GLZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on October 7, 2021",""
"United States",,"2019-04-20","true","173","B0762PS6DN","5","I really like these toothpastes and they are about the only ones that can help with my sensitive teeth. I find that they are more affordable on Amazon than if I were to buy them at any chain grocery store, at least here in California!",,,,,,"","Great quality and great value","https://www.amazon.com/gp/customer-reviews/R1WYV33PFMCZH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on April 20, 2019",""
"United States",,"2019-06-25","true","174","B0762PS6DN","5","In order to make a profit, the company seems to be packaging in tubes that are half the size for about the same price.  I like the tooth paste for my sensitive teeth but would prefer the larger size for a fair price.",,,,,,"","Used to come in a bigger size","https://www.amazon.com/gp/customer-reviews/RY8COQQN334U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 25, 2019",""
"United States",,"2021-02-22","true","175","B0762PS6DN","5","Recommended by our dentist and works well.",,,,,,"","Recommended by our dentist","https://www.amazon.com/gp/customer-reviews/R1NS3NB0AX5VMS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on February 22, 2021",""
"United States",,"2021-07-08","true","176","B0762PS6DN","5","Love it",,,,,,"","Love it and great flavor","https://www.amazon.com/gp/customer-reviews/R1IO00CPWLWVJ0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on July 8, 2021",""
"United States",,"2021-04-18","true","177","B0762PS6DN","5","Works to keep me cavity free",,,,,,"","Good toothpaste","https://www.amazon.com/gp/customer-reviews/R1KSB1Q6GVBICY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on April 18, 2021",""
"United States",,"2021-01-02","true","178","B0762PS6DN","5","Pronamel  is excellent - fills the need that the dentists suggested.",,,,,,"","Pronamel is excellent","https://www.amazon.com/gp/customer-reviews/R2VS6FJD67SDP5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on January 2, 2021",""
"United States",,"2020-01-14","true","179","B0762PS6DN","5","Great toothpaste , works great for people with sensitive teeth I love it , best toothpaste I ever bought, good quality and great price , would definitely recommend this product to family and friends.",,,,,,"","Good purchase","https://www.amazon.com/gp/customer-reviews/R2TPW8PH3VFD1Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on January 14, 2020",""
"United States",,"2019-03-16","true","180","B0762PS6DN","4","i switched to sensodyne long ago for my sensitive teeth. i will forever be using this. it helps with stains too and breath",,,,,,"","sensitive teeth","https://www.amazon.com/gp/customer-reviews/R28TOS9H7TB8MU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on March 16, 2019",""
"United States","🇺🇸","2021-09-26","true","101","B0762PS6DN","5","I am very partial to this brand of toothpaste, this flavor.  I was happy to find it.",,,,,,"","I am very satisfied with my purchase","https://www.amazon.com/gp/customer-reviews/R3DT3JJRFFNPTR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on September 26, 2021",""
"United States","🇺🇸","2021-12-10","true","102","B0762PS6DN","3","This toothpaste has a pleasant, but strong mint flavor. My sensitivity is still present. And I don't see that my teeth have gotten any  whiter.",,,,,,"","Sensitive teeth","https://www.amazon.com/gp/customer-reviews/R2JWJ93CVVS8QF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on December 10, 2021",""
"United States","🇺🇸","2020-03-15","true","103","B0762PS6DN","5","Hard to believe what a difference just toothpaste can make for those with tooth sensitivity.  You will most likely notice the difference within a few days which is great.  Hot/cold food/drinks are much more easily tolerated.  I know there are other variations but this one works so well I am hesitant to try the others.",,,,,,"","What a difference","https://www.amazon.com/gp/customer-reviews/R38WCK5N811E5C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 15, 2020",""
"United States","🇺🇸","2021-05-14","true","104","B0762PS6DN","5","This is the 4oz and came on time. I ordered it 3 times 2 of witch was from other sellers. This one is the right one.",,,,,,"","came as it should and is the 4oz.","https://www.amazon.com/gp/customer-reviews/RRQ3YBROV3SUX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on May 14, 2021",""
"United States","🇺🇸","2021-06-25","true","105","B0762PS6DN","3","Great toothpaste, but only one of three tubes were delivered. This is my third time ordering the three pack and first time with an issue. Amazon customer service was extremely helpful and is sending me a new order of three and I get to keep the single tube for free.",,,,,,"2 people found this helpful","Only 1 out of 3 tubes delivered but…","https://www.amazon.com/gp/customer-reviews/R2R8MW828V98JM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on June 25, 2021",""
"United States","🇺🇸","2021-09-09","true","106","B0762PS6DN","5","These were good value.  When it says essence of mint that is correct, it is very light.",,,,,,"","Good value","https://www.amazon.com/gp/customer-reviews/R39DYL9317Y87T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on September 9, 2021",""
"United States","🇺🇸","2020-01-23","true","107","B0762PS6DN","5","I have sensitive teeth and this toothpaste really helps me to be able to able to eat hot and cold foods. It has great flavor and leaves my teeth feeling squeaky clean. If I use other toothpaste for a couple days I can definitely tell the difference in my teeth sensitivity. The three pack is also a great way to save money on this toothpaste.",,,,,,"One person found this helpful","Great for sensitive teeth!","https://www.amazon.com/gp/customer-reviews/R3FLUYU7M090QW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on January 23, 2020",""
"United States","🇺🇸","2020-12-25","true","108","B0762PS6DN","4","This is the only toothpaste that I use. Otherwise, I get intense pain.",,,,,,"","The tubes they make are small.","https://www.amazon.com/gp/customer-reviews/R1LQMD0C1KPFI9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on December 25, 2020",""
"United States","🇺🇸","2019-06-23","true","109","B0762PS6DN","5","My dental hygienist recommended this brand for my old-old teeth and dry mouth due to medications.  As you age you lose enamel and it's important to use a product like this to combat the loss.  I don't know how to measure success, but I'll trust the dentist.  The flavor is not as intense as some regular toothpastes and it is gentle on the gumline.  Amazon's bundled price is economical.",,,,,,"One person found this helpful","My dental hygienist recommended","https://www.amazon.com/gp/customer-reviews/R1VYSZR9IZ1TG2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on June 23, 2019",""
"United States","🇺🇸","2020-03-31","true","110","B0762PS6DN","3","Been using this toothpaste a couple of months now. Very hard to get a deal in the large size. If you have good teeth, this will help you. If your teeth are already damaged (like mine), DONT bother wasting your money on this product! It doesnt repair, it prevents damage! So if you have damage to your teeth already, dont except this to be a miracle toothpaste (like they claim)! Not to forget, it leaves a nasty and weird taste in the mouth....had to use another toothpaste along with this (just to kill the taste).",,,,,,"9 people found this helpful","Not a miracle worker","https://www.amazon.com/gp/customer-reviews/R3COJ362RAGM0R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States 🇺🇸 on March 31, 2020",""
"United States",,"2019-10-07","true","511","B0762PS6DN","1","my subscribe & save is of a 3 pack of the Sensodyne & I only received 1 tube of toothpaste in my latest shipment.  Still charged for the 3 pack",,,,,,"One person found this helpful","incomplete","https://www.amazon.com/gp/customer-reviews/R3AIWATDCRZ6AX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on October 7, 2019",""
"United States",,"2020-05-20","true","512","B0762PS6DN","1","Order description is wrong. I says 3 toothpastes. I received one. I exchanged it hoping to receive the 3 next time and received one again..",,,,,,"One person found this helpful","Wrong order description","https://www.amazon.com/gp/customer-reviews/RRP5TYNVHWHQJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on May 20, 2020",""
"United States",,"2021-04-24","true","513","B0762PS6DN","1","I only received one tube, and the box looked like it was packed less than carelessly.",,,,,,"","Only Received 1 of 3 tubes","https://www.amazon.com/gp/customer-reviews/R1XNJY0ETR3NU6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on April 24, 2021",""
"United States",,"2020-06-19","true","514","B0762PS6DN","1","We never finished a full tube because half-way through use, the tub split at the sides forcing us to throw it out. Waste of money.",,,,,,"One person found this helpful","I'm concerned that this is a bootleg Sensodyne","https://www.amazon.com/gp/customer-reviews/R3UXLUYMLG5PHB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on June 19, 2020",""
"United States",,"2019-09-18","true","515","B0762PS6DN","1","This item is listed as including 3 tubes of Sensodyne and the customer is charged for 3. I was charged for $15 for 3 and received  only 1.",,,,,,"One person found this helpful","“3 pack” had only one tube included?!?","https://www.amazon.com/gp/customer-reviews/R37YSR12DWMYXT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on September 18, 2019",""
"United States",,"2020-05-02","true","516","B0762PS6DN","1","Only received one instead of three as advertised.  The one  tube of toothpaste was damaged.  I returned for full refund.",,,,,,"One person found this helpful","Disappointed","https://www.amazon.com/gp/customer-reviews/R2R87ULYFF3U3K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on May 2, 2020",""
"United States",,"2021-05-14","true","517","B0762PS6DN","1","We only got one. It is inaccurate. It should not say 3. Disappointed.",,,,,,"","Not 3 in pack","https://www.amazon.com/gp/customer-reviews/R1U14S2LSDM2I7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on May 14, 2021",""
"United States",,"2020-03-03","true","518","B0762PS6DN","1","None of the three tubes had a safety seal. No way to know if these were returns or tampered with. I will be returning these.",,,,,,"","No safety seal on tubes!","https://www.amazon.com/gp/customer-reviews/R3QMGS5VOJ27CL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0762PS6DN","Reviewed in the United States on March 3, 2020",""
