"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States","🇺🇸","2019-04-28","true","1000","B07YXDVT9W","5","Good value",,"","Good value","https://www.amazon.com/gp/customer-reviews/R1AUD7Z5KJDVP1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 28, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2019-07-29","true","611","B07YXDVT9W","4","A lots of hype and promises for just another toothpaste...waste of money.",,"","Watch your mouth & your hard earn money!","https://www.amazon.com/gp/customer-reviews/R2JWD67IB2NC8W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 29, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2023-04-08","false","612","B07YXDVT9W","4","Great taste!",,"","Sensodyne Whitening Toothpaste","https://www.amazon.com/gp/customer-reviews/R2N8NZ4NRMXR9Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on April 8, 2023","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States",,"2019-08-01","true","613","B07YXDVT9W","5","I have extremely sensitive teeth and this stuff is amazing! I used to not like sensodyne because it foamed too much but they have definitely improved that.",,"","Great!","https://www.amazon.com/gp/customer-reviews/R21NQHU77ZW4YJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on August 1, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-07-19","true","614","B07YXDVT9W","5","I use this toothpaste regulary because my teeth are sensative.",,"","It helps my sensitive teeth","https://www.amazon.com/gp/customer-reviews/R29BBOFLE6LO7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 19, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2021-02-27","true","615","B07YXDVT9W","5","Good stuff",,"","Super nice toothpaste!","https://www.amazon.com/gp/customer-reviews/R1155WA112LMBX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 27, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2021-01-02","true","616","B07YXDVT9W","5","Keep mouth very fresh",,"","Very good product","https://www.amazon.com/gp/customer-reviews/R1U7W2M2SFWG8V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 2, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2021-01-26","true","617","B07YXDVT9W","5","wish you too!",,"One person found this helpful","I love sensodyne!","https://www.amazon.com/gp/customer-reviews/R246XXL7NPZFS8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 26, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2022-12-14","true","618","B07YXDVT9W","1","I had a serious side effect from the sodium nitrate in this toothpaste. Research the side effects of sodium nitrate before you use! It’s used as a numbing agent but also can cause many health ailments. Research!",,"One person found this helpful","Beware of sodium nitrate in the ingredients","https://www.amazon.com/gp/customer-reviews/R1MBGX7928X46I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on December 14, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-12-02","true","619","B07YXDVT9W","5","Product does what it advertised.",,"","Excellent product","https://www.amazon.com/gp/customer-reviews/R3A2X6H2DI0BMX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on December 2, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2023-03-11","true","620","B07YXDVT9W","1","Toothpaste is expired, yellow in color, and gritty. Unable to get refund/replacement item.",,"2 people found this helpful","Expired","https://www.amazon.com/gp/customer-reviews/R1ZUTDJV387SLA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on March 11, 2023","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2020-03-19","true","681","B07YXDVT9W","5","Just as described only got it to make sure I had toothpaste",,"","Same as in stores","https://www.amazon.com/gp/customer-reviews/RKOMUZCZEWINI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on March 19, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2021-01-04","true","682","B07YXDVT9W","3","it's ok but the smell was not that good",,"","it's ok but the smell was not that good","https://www.amazon.com/gp/customer-reviews/R1XYASAEWPKI2A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on January 4, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-07-06","true","683","B07YXDVT9W","5","This stuff actually desensitizes your teeth! Thanks:)",,"","Actually Works!","https://www.amazon.com/gp/customer-reviews/R3K1E4LH7N3Z8V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 6, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-07-23","true","684","B07YXDVT9W","5","This is really good  paste!",,"","Excellent deal.","https://www.amazon.com/gp/customer-reviews/R1VJB3IHPZE1QC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 23, 2020","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2020-08-20","true","685","B07YXDVT9W","5","Good toothpaste for sensitivity",,"","Good","https://www.amazon.com/gp/customer-reviews/R1MX2VT4KXB35D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 20, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-08-04","true","686","B07YXDVT9W","5","Good product, gets the job done!",,"","Good buy","https://www.amazon.com/gp/customer-reviews/R1FVPO19T3OX6C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 4, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2015-04-07","true","687","B07YXDVT9W","5","This is my favorite sensodyne toothpaste as I think it tastes the best. Since using sensodyne I am able to finally eat cold food & my sensitivity has gone away completely. While pregnant I chewed up ice all day. This product is worth every penny & I am happy it is a part of the Amazon subscribe & save program.",,"","This is my favorite sensodyne toothpaste as I think it tastes the best","https://www.amazon.com/gp/customer-reviews/RO7LIJK7ZF0HO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on April 7, 2015","Flavor Name: MintSize: 3.4 Ounce"
"United States","🇺🇸","2019-07-03","true","688","B07YXDVT9W","5","My teeth always become less sensitive if I switch to something else and come back. Don’t know why I ever switch.",,"","Great product","https://www.amazon.com/gp/customer-reviews/R2IPU141Y24S10/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 3, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-10-11","true","689","B07YXDVT9W","5","like it. thx",,"","nice to have","https://www.amazon.com/gp/customer-reviews/RH5PUBLB7B0ER/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on October 11, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-02-22","true","690","B07YXDVT9W","3","Expensive for a tiny tube. Blah taste.",,"One person found this helpful","Toot Paste","https://www.amazon.com/gp/customer-reviews/R2EWHPH0LP50Z8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on February 22, 2021","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States",,"2020-07-08","true","491","B07YXDVT9W","4","Assume it works!",,"","dentist recommended","https://www.amazon.com/gp/customer-reviews/R2X0LOHI7DGNVK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 8, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-07-27","true","492","B07YXDVT9W","5","Best toothpaste",,"","Only toothpaste we buy!","https://www.amazon.com/gp/customer-reviews/R38X40WRQ8EPJ6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 27, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-03-15","true","493","B07YXDVT9W","5","Mild flavor and perfect for sensitive teeth.",,"","Great option for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R48WEVFNUIYRE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on March 15, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-05-17","true","494","B07YXDVT9W","5","It's a great toothpaste",,"","Great toothpaste","https://www.amazon.com/gp/customer-reviews/R1O2QF62TF6ITP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on May 17, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2019-12-04","true","495","B07YXDVT9W","5","My go to toothpaste! I love how clean and refreshing it leave my mouth. Since I started using this toothpaste I noticed a change in my teeth color. They’re WHITER! Love this toothpaste will continue to purchase it.",,"6 people found this helpful","Simply the best toothpaste out there","https://www.amazon.com/gp/customer-reviews/R1PU9J1ARA6XSY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on December 4, 2019","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States",,"2019-09-24","true","496","B07YXDVT9W","5","This is the only toothpaste I use for my teeth. I have very sensitive teeth with little to no enamel to protect them. This toothpaste helps so that cold food/drinks or even sugar don’t bother my teeth. Love this stuff.",,"One person found this helpful","Great toothpaste for sensitive teeth","https://www.amazon.com/gp/customer-reviews/R1YMJWYS90OWBU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on September 24, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-01-28","true","497","B07YXDVT9W","5","I like this toothpaste.  I use it every day!",,"","Great toothpaste!","https://www.amazon.com/gp/customer-reviews/R28YSXPPLZHMT6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 28, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2019-02-07","true","498","B07YXDVT9W","4","It is a small size than I expected, however, it’s taste is good. Hope to keep my teeth healthy，as it is really expensive to see the dentist.",,"","Good taste","https://www.amazon.com/gp/customer-reviews/R3DBZ7WPBBR8NF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 7, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-03-31","true","499","B07YXDVT9W","5","Great price for such superb toothpaste",,"","Really protects and makes delicate teeth extremely comfortable","https://www.amazon.com/gp/customer-reviews/R2JJVURX9E31A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on March 31, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2020-07-13","true","500","B07YXDVT9W","4","Good! I liked",,"One person found this helpful","Great","https://www.amazon.com/gp/customer-reviews/R3H16TWU1U5L2O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on July 13, 2020","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States",,"2020-11-05","true","231","B07YXDVT9W","5","My dentist recommended this because it uses Stannous Fluoride.  It took a few days but now I'm finding that it does work far more consistently than the other type and now I have no sensitivity issues.  It has some sort of reaction when you first go to brush and almost warms up, which was weird at first, but I got used to it and am really happy with the results.",,"34 people found this helpful","Great Product","https://www.amazon.com/gp/customer-reviews/R3GHFQ883AWQ1E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on November 5, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2022-09-30","true","232","B07YXDVT9W","2","I was happy to see that this product was on sale but when I received it, found out it was going to expire in 5 months! There’s no way I’m going to finish both in 5 months. Wish I was told that it was going to expire so soon or I wouldn’t have bought it.","https://m.media-amazon.com/images/I/61BIVwbiZrL._SY88.jpg","4 people found this helpful","Short expiration date","https://www.amazon.com/gp/customer-reviews/R3HP8TKK14G6WZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on September 30, 2022","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2021-10-08","true","233","B07YXDVT9W","5","I really love Sensodyne repair toothpaste. It takes care of my sensitive and gives me peace of mind for any minor repairs that may be needed. I take very good care of my teeth and mouth and Sensodyne helps me. 😃",,"","Sensodyne is an amazing product for sensitive teeth.","https://www.amazon.com/gp/customer-reviews/R8B8M2MJOD2F2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on October 8, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2021-10-07","true","234","B07YXDVT9W","4","It’s just tooth paste, hopefully it does what it states to do .",,"One person found this helpful","Ok","https://www.amazon.com/gp/customer-reviews/R43GOJHPJ8W8J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on October 7, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2022-05-15","true","235","B07YXDVT9W","5","My teeth",,"","Very good for dental health","https://www.amazon.com/gp/customer-reviews/RBNKMGE0F4RON/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on May 15, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2022-01-30","true","236","B07YXDVT9W","5","I always feel freash and hapy after brushing with this toothpaste, always a good purchase for my teethies!",,"","Wonderful","https://www.amazon.com/gp/customer-reviews/R2HK5N4LTULOGW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 30, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2022-04-16","true","237","B07YXDVT9W","5","Me gustó porque llenó mis expectativas.",,"","La calidad","https://www.amazon.com/gp/customer-reviews/R233SQFFBD28DS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on April 16, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2022-02-13","true","238","B07YXDVT9W","5","IT was recoemmended by my Dentist and it works.  No morre gum,tooth sensitivity.",,"","It gets rid of teeth sensitivity.","https://www.amazon.com/gp/customer-reviews/ROMZ1YDK2HNHW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 13, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2021-08-25","true","239","B07YXDVT9W","5","40 years of brushing! My teeth tell me pretty quickly when I’ve forgotten to brush with them in the morning. Are not good for traveling on airplanes because they’re too big but I think there’s a smaller size that you can purchase.",,"One person found this helpful","40 years of brushing!","https://www.amazon.com/gp/customer-reviews/R2NH9F47WOLDO0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on August 25, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2022-05-11","true","240","B07YXDVT9W","3","Felt like not new, kinda old and the paste looks mushy, won't buy it again.",,"","Not that good","https://www.amazon.com/gp/customer-reviews/RC9HGANH0PZHX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on May 11, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-01-21","true","321","B07YXDVT9W","5","Great product",,"","Clean","https://www.amazon.com/gp/customer-reviews/R1M1YJOP49GDPW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on January 21, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2022-08-15","true","322","B07YXDVT9W","1","I hardly write reviews on Amazon so I am not very happy with this product. The product delivered all in the pack of 3 but all 3 tubes are coming out yellowish with brown tint. After checking the expiration date saying 03/2023 I still tried it, no taste the toothpaste pretty much disappeared into foam. I have been using sensodyne for years now and never have had this experience. Normally I would simply return an item I am not happy with but since there is no return available I can simply leave a poor review. I am just going to be leaving buying of hygiene items to in-store or from direct sellers. I will not appearntly be getting my money back.","https://m.media-amazon.com/images/I/71NCH0fl8+L._SY88.jpg","10 people found this helpful","It's YELLOW","https://www.amazon.com/gp/customer-reviews/R3CSL5LG1QCM1L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 15, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States","🇺🇸","2019-07-27","true","323","B07YXDVT9W","5","This toothpaste was recommended to me after having constant  tooth sensitivity. I started to feel the difference within a couple days. This will be the only toothpaste I’ll buy from now on. The flavor is good and it’s compact for traveling.If my review has helped you in any way, please click the ""helpful"" button below so that I know! If you have any questions feel free to ask! Thank you!",,"One person found this helpful","Works for tooth sensitivity!","https://www.amazon.com/gp/customer-reviews/R3CH3R0OHOH4QL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on July 27, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-03-04","true","324","B07YXDVT9W","4","My husband likes it, but it makes my teeth more sensitive",,"2 people found this helpful","Opposite","https://www.amazon.com/gp/customer-reviews/R342RMH5FF771P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on March 4, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-05-11","true","325","B07YXDVT9W","5","My BF uses this by recommendation of his dentist. I have it on subscription and the price is much better than our local store",,"","Great price- works good too","https://www.amazon.com/gp/customer-reviews/R3TGEDBJLQ3I5H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on May 11, 2021","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States","🇺🇸","2019-06-14","true","326","B07YXDVT9W","5","I have used an open one of these for traveling but they are over the three ounce allowances. My friend has had them taken away even when half empty. I on the other hand have flown three times this month with one of these in my bag and no one cares.Great price and flavor, more importantly it works. I have sensitive teeth and these have really improved my overall sensitivity.",,"","Good product and works","https://www.amazon.com/gp/customer-reviews/R2FGCQKTFOLDVH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 14, 2019","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-05-12","true","327","B07YXDVT9W","4","Wouldn’t be without it.",,"","It works","https://www.amazon.com/gp/customer-reviews/R1BNMAWR2S3M2S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on May 12, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-08-04","true","328","B07YXDVT9W","5","My favorite toothpaste! My teeth used to ache anytime I had something cold or sometimes with air sensitivity. I no longer experience aching and it helps keep my teeth white! Easy to use container and has a great mint flavor that leaves your mouth feeing clean!",,"","Eliminates sensitivity and keeps breath fresh","https://www.amazon.com/gp/customer-reviews/R2FX0CJIJWV814/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on August 4, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2020-05-01","true","329","B07YXDVT9W","5","I have a couple of teeth that cannot take any kind of temperature change. I had never tried toothpaste for sensitive teeth before so I was pleasantly surprised, as well as relieved,  when I had no more pain with hot or cold foods. After just 1 use!I recommend this product.",,"","Ahhhhh...... RELIEF!!!!","https://www.amazon.com/gp/customer-reviews/R102XS0189XIEK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on May 1, 2020","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States","🇺🇸","2021-06-02","true","330","B07YXDVT9W","5","Have been using Sensodyne for years and it is effective.Best deal that I can recall for the tooth paste.",,"","Best Price","https://www.amazon.com/gp/customer-reviews/R6308VVUF89HH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States 🇺🇸 on June 2, 2021","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2023-02-10","true","41","B07YXDVT9W","5","With regular use stops pain from sensitive teeth.",,"","works great.,","https://www.amazon.com/gp/customer-reviews/R3ELPBU9C9OZVP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 10, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2023-01-25","true","42","B07YXDVT9W","4","Great product",,"","Great product","https://www.amazon.com/gp/customer-reviews/R3BZ8EKM4N78EF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 25, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2023-02-04","true","43","B07YXDVT9W","5","I got exactly what I wanted and needed. I am very satisfied with the toothpaste",,"","Great item","https://www.amazon.com/gp/customer-reviews/R1FENNLTUDVA5B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 4, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2022-12-23","true","44","B07YXDVT9W","4","This toothpaste has a great mint taste, leaves your mouth feeling fresh, could work for traveling, and I have noticed my teeth looking whiter! Definitely recommend this toothpaste.",,"2 people found this helpful","Great Overall Toothpaste!","https://www.amazon.com/gp/customer-reviews/R1SHA87XG0UQN5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on December 23, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2023-02-10","true","45","B07YXDVT9W","5","I like sensory easier products",,"One person found this helpful","Good","https://www.amazon.com/gp/customer-reviews/R1N4OC5GD6O15T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on February 10, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2022-11-24","true","46","B07YXDVT9W","4","I have to use sensodyne and this is the formula that seems to have the best flavor I have found, it gives a fresher feeling than some of them. It helps to keep my teeth from being overly sensitive. I have used this brand for over 10 years.",,"","My go to","https://www.amazon.com/gp/customer-reviews/R1PTVDNBKHEX0U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on November 24, 2022","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2023-01-28","true","47","B07YXDVT9W","5","Tastes good. Tube is right size, without being too large, to pack for a trip.",,"","Good flavor","https://www.amazon.com/gp/customer-reviews/R2U6VSOF7VWCI3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 28, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2023-01-26","true","48","B07YXDVT9W","5","able to buy enough so I don't have to try and remember which toothpaste I like",,"","good for repair of teeth","https://www.amazon.com/gp/customer-reviews/R1Z8EUYGIUW4ZB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 26, 2023","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2023-01-23","true","49","B07YXDVT9W","5","Para cepillarse los dientes tres veces al día o más, no irrita las encías, evita la sensibilidad y deja un aliento fresco",,"2 people found this helpful","Buena pasta de dientes para encías sensibles","https://www.amazon.com/gp/customer-reviews/RATEU3DAQZXQ3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 23, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 2)"
"United States",,"2023-01-27","true","50","B07YXDVT9W","5","This toothpaste has a good fresh flavor and is great for sensitive teeth.",,"","Excellent toothpaste for sensitive teeth that also whitens.","https://www.amazon.com/gp/customer-reviews/RVR1DJUQXCK5G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on January 27, 2023","Flavor Name: WhiteningSize: 3.4 Ounce (Pack of 3)"
"United States",,"2021-11-17","true","1521","B07YXDVT9W","5","Recommended by my dentist and it’s my very favorite tooth paste.",,"","Very best toothpaste that I have ever used.","https://www.amazon.com/gp/customer-reviews/R3A9QLNMKIWXPT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on November 17, 2021","Flavor Name: MintSize: 3.4 Ounce"
"United States",,"2021-12-27","true","1522","B07YXDVT9W","5","But the tooth paste works well helps teeth be less sensitive and fresh smelling breath",,"","Tooth paste is always gross tasting","https://www.amazon.com/gp/customer-reviews/R2OJ8BZ4U02G6Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on December 27, 2021","Flavor Name: WhiteningSize: 3.4 Ounce"
"United States",,"2022-03-02","true","1523","B07YXDVT9W","5","Always buy Sensodyne. Very satisfied.",,"","Cleans well","https://www.amazon.com/gp/customer-reviews/R2MLORILDPRWOO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07YXDVT9W","Reviewed in the United States on March 2, 2022","Flavor Name: MintSize: 3.4 Ounce"
